Country,State,Observation Date,Clouds,Precipitation,Temperature (F),Number Seen in 10 s,Different Colors,Location,Grassy,Is the Grass Mowed?,Fertilized,Weed Killer,Pesticides
US,AL,4/10/11 19:45,Partly cloudy,None,65,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,4/17/11 19:45,Partly cloudy,None,65,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,4/24/11 19:45,Clear,None,67,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,5/1/11 20:00,Partly cloudy,None,70,3,2,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,5/8/11 20:00,Partly cloudy,None,70,2,1,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,5/15/11 20:00,Clear,None,64,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,5/22/11 20:15,Clear,None,75,0,1,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,5/29/11 20:15,Clear,None,73,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,6/5/11 20:15,Clear,None,82,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,6/12/11 20:30,Clear,None,80,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,6/19/11 20:30,Clear,None,80,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,6/26/11 20:30,Cloudy,None,80,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,7/3/11 20:30,Partly cloudy,None,80,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,7/10/11 20:30,Clear,None,80,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,7/17/11 20:15,Cloudy,None,77,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,7/24/11 20:30,Partly cloudy,None,80,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,7/31/11 20:15,Cloudy,None,75,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,8/7/11 20:00,Partly cloudy,None,76,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,8/14/11 20:00,Partly cloudy,None,77,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,8/21/11 20:00,Cloudy,Misty,77,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,4/22/12 19:45,Clear,None,65,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,5/12/12 20:00,Cloudy,None,73,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,5/20/12 20:00,Clear,None,68,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,5/28/12 20:00,Partly cloudy,None,80,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,6/3/12 20:00,Clear,None,75,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,6/11/12 20:30,Partly cloudy,None,75,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,6/17/12 20:15,Partly cloudy,None,72,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,6/24/12 20:15,Cloudy,None,70,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,7/1/12 20:15,Clear,None,82,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,7/8/12 20:15,Partly cloudy,None,78,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,7/16/12 20:15,Partly cloudy,None,78,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,7/22/12 20:15,Partly cloudy,None,80,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,7/29/12 20:00,Clear,None,80,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,8/5/12 20:00,Cloudy,None,80,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,8/12/12 20:00,Clear,None,77,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,8/19/12 21:00,Cloudy,Misty,74,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,8/28/12 20:00,Clear,None,74,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,9/2/12 20:00,Clear,None,77,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,5/19/13 20:00,Partly cloudy,None,78,2,1,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,6/1/13 20:15,Clear,None,77,2,1,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,6/7/13 21:00,Partly cloudy,None,75,2,1,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,AL,6/17/13 20:30,Partly cloudy,None,77,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,General
US,NY,7/26/10 21:45,Clear,None,72,3,2,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,NY,8/5/10 20:45,Clear,None,80,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,IL,7/25/10 21:30,Clear,None,70,3,1,Suburb,Yes,<3 times a year,No,No,No
US,IL,8/1/10 20:30,Partly cloudy,None,76,3,2,Suburb,Yes,<3 times a year,No,No,No
US,IL,8/9/10 0:00,Partly cloudy,None,80,0,0,Suburb,Yes,<3 times a year,No,No,No
US,IL,8/16/10 20:15,Clear,None,74,0,0,Suburb,Yes,<3 times a year,No,No,No
US,IL,5/12/11 20:00,Partly cloudy,None,75,0,0,Suburb,Yes,<3 times a year,No,No,No
US,IL,5/31/11 20:45,Clear,None,75,0,0,Suburb,Yes,<3 times a year,No,No,No
US,IL,6/25/11 21:00,Partly cloudy,None,75,5,1,Suburb,Yes,<3 times a year,No,No,No
US,IL,7/4/11 21:00,Clear,None,80,5,2,Suburb,Yes,<3 times a year,No,No,No
US,IL,7/8/11 20:45,Clear,None,80,5,2,Suburb,Yes,<3 times a year,No,No,No
US,IL,6/8/12 21:15,Partly cloudy,None,80,4,2,Suburb,Yes,<3 times a year,No,No,No
US,AL,8/1/10 20:00,Partly cloudy,None,80,2,1,Suburban/rural mix,Yes,Weekly,Yes,No,Trees
US,AL,8/8/10 20:00,Partly cloudy,None,82,4,1,Suburban/rural mix,Yes,Weekly,Yes,No,Trees
US,TX,7/25/10 21:00,Clear,None,88,5,1,City,Yes,<3 times a year,I don't know,I don't know,I don't know
US,TX,7/30/10 21:00,Clear,None,86,5,1,City,Yes,<3 times a year,I don't know,I don't know,I don't know
US,CT,7/25/10 20:45,Cloudy,Light rain,75,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,Trees
US,CT,8/8/10 21:00,Partly cloudy,None,75,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,Trees
US,VA,7/25/10 22:00,Partly cloudy,None,83,0,0,Suburb,Yes,<3 times a year,No,No,No
US,VA,7/28/10 21:30,Clear,None,85,0,0,Suburb,Yes,<3 times a year,No,No,No
US,VA,6/8/11 21:45,Partly cloudy,None,80,3,1,Suburb,Yes,<3 times a year,No,No,No
US,VA,6/9/11 21:30,Clear,None,82,3,>3,Suburb,Yes,<3 times a year,No,No,No
US,VA,6/13/11 20:30,Clear,None,75,3,>3,Suburb,Yes,<3 times a year,No,No,No
US,VA,6/14/11 21:00,Clear,None,76,3,1,Suburb,Yes,<3 times a year,No,No,No
US,VA,6/15/11 21:00,Partly cloudy,None,69,3,1,Suburb,Yes,<3 times a year,No,No,No
US,VA,6/18/11 20:30,Partly cloudy,None,89,3,1,Suburb,Yes,<3 times a year,No,No,No
US,VA,4/15/12 21:45,Clear,None,60,2,1,Suburb,Yes,<3 times a year,No,No,No
US,VA,6/10/12 20:45,Partly cloudy,None,78,4,1,Suburb,Yes,<3 times a year,No,No,No
US,VA,6/14/12 20:45,Partly cloudy,None,72,4,1,Suburb,Yes,<3 times a year,No,No,No
US,VA,9/6/12 22:00,Clear,None,70,2,1,Suburb,Yes,<3 times a year,No,No,No
US,MI,7/28/10 21:30,Partly cloudy,None,82,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,No
US,MI,8/3/10 21:00,Partly cloudy,None,83,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,No
US,PA,9/1/10 20:30,Clear,None,69,0,1,Rural: forest,Yes,Weekly,Yes,No,No
US,PA,9/8/11 20:00,Cloudy,None,65,3,1,Rural: forest,Yes,Weekly,Yes,No,No
US,PA,7/4/12 21:15,Clear,None,80,5,1,Rural: forest,Yes,Weekly,Yes,No,No
US,IL,7/31/10 21:00,Partly cloudy,None,73,2,1,Suburb,Yes,Weekly,Yes,Yes,No
US,IL,8/6/10 20:45,Partly cloudy,None,75,2,1,Suburb,Yes,Weekly,Yes,Yes,No
US,IL,8/11/10 21:15,Partly cloudy,None,83,1,1,Suburb,Yes,Weekly,Yes,Yes,No
US,ME,6/16/13 20:30,Partly cloudy,None,64,3,1,Rural: forest,Yes,Weekly,Yes,No,No
US,ME,7/11/13 20:00,Clear,None,71,3,1,Rural: forest,Yes,Weekly,Yes,No,No
US,MI,7/1/11 21:30,Clear,None,82,4,1,City,Yes,Weekly,No,Yes,Lawn
US,PA,7/26/10 21:00,Clear,None,60,4,1,Agricultural,Yes,Weekly,No,No,No
US,MA,7/26/10 21:30,Clear,None,60,0,0,Suburban/rural mix,Yes,Weekly,No,No,No
US,MA,8/16/10 21:00,Partly cloudy,None,75,0,0,Suburban/rural mix,Yes,Weekly,No,No,No
US,VA,7/27/10 20:45,Clear,None,75,4,1,Suburb,Yes,Weekly,Yes,Yes,No
US,NE,7/26/10 21:15,Clear,None,78,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NE,8/1/10 21:00,Partly cloudy,None,76,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NE,8/10/10 20:45,Partly cloudy,None,84,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NE,8/15/10 20:45,Clear,None,68,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NE,8/21/10 20:30,Partly cloudy,None,84,0,0,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NE,8/28/10 20:30,Clear,None,78,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NE,6/12/11 21:15,Clear,None,61,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NE,6/19/11 21:15,Cloudy,None,76,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NE,6/27/11 21:15,Clear,None,64,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NE,7/3/11 21:00,Partly cloudy,None,74,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NE,7/10/11 21:00,Clear,None,79,5,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NE,8/14/11 20:45,Clear,None,73,2,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NE,6/4/12 21:30,Clear,None,82,3,2,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NE,6/6/12 21:00,Partly cloudy,None,78,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NE,6/7/12 21:30,Clear,None,76,3,2,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NE,6/8/12 21:30,Clear,None,79,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NE,6/13/12 21:30,Cloudy,None,77,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NE,6/30/12 21:45,Clear,None,84,3,2,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NE,7/1/12 21:15,Clear,None,85,3,2,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,NE,7/2/12 21:15,Clear,None,85,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MN,7/25/10 21:30,Clear,None,73,3,1,Suburban/rural mix,Yes,Weekly,Yes,No,No
US,MN,7/27/10 21:00,Partly cloudy,None,81,3,2,Suburban/rural mix,Yes,Weekly,Yes,No,No
US,NE,7/25/10 21:00,Clear,None,77,4,1,City,Yes,Weekly,No,No,General
US,NY,7/25/10 21:45,Clear,None,65,1,2,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,NY,7/26/10 21:15,Clear,None,68,2,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,NY,8/9/10 22:00,Cloudy,Light rain,70,0,0,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,NY,7/1/11 21:45,Clear,None,66,4,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,NY,7/21/11 21:30,Clear,None,85,2,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,NY,6/3/12 21:15,Partly cloudy,None,58,2,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,NY,6/16/12 21:15,Partly cloudy,None,70,5,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,NY,6/20/12 21:15,Cloudy,None,79,4,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,NY,7/1/12 21:30,Partly cloudy,None,71,5,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,NY,7/2/12 21:15,Clear,None,72,5,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,NY,7/19/12 22:30,Cloudy,None,66,3,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,NY,7/31/12 22:15,Partly cloudy,Misty,68,0,0,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,NY,8/2/12 22:45,Cloudy,None,75,0,0,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,NY,8/25/12 23:00,Partly cloudy,None,60,0,0,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,NY,6/15/13 22:00,Partly cloudy,None,58,2,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,NY,6/26/13 22:00,Partly cloudy,None,73,3,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,NY,7/2/13 21:30,Partly cloudy,None,75,2,1,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,NY,8/13/13 21:15,Partly cloudy,None,63,0,0,Suburban/rural mix,Yes,Weekly,No,Yes,No
US,OH,7/25/10 21:45,Clear,None,76,5,1,Agricultural,NULL,1-2 times a month,No,No,I don't know
US,MN,7/27/10 21:00,Partly cloudy,None,70,2,1,Rural: forest,Yes,Weekly,Yes,No,General
US,OH,7/25/10 21:00,Clear,None,75,4,1,Suburb,Yes,1-2 times a month,Yes,No,No
US,OH,8/1/10 21:30,Partly cloudy,None,78,3,1,Suburb,Yes,1-2 times a month,Yes,No,No
US,OH,8/8/10 21:45,Clear,None,75,0,0,Suburb,Yes,1-2 times a month,Yes,No,No
US,CT,7/26/10 21:30,Partly cloudy,None,78,0,0,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,OH,7/3/11 21:30,Partly cloudy,None,72,5,1,Rural: open area,Yes,Weekly,No,No,No
US,OH,7/9/12 21:30,Clear,None,72,4,1,Rural: open area,Yes,Weekly,No,No,No
US,OH,6/22/13 21:45,Partly cloudy,None,76,3,2,Rural: open area,Yes,Weekly,No,No,No
US,OH,7/5/13 21:30,Cloudy,None,72,5,1,Rural: open area,Yes,Weekly,No,No,No
US,NY,7/26/10 20:30,Cloudy,None,80,3,1,Suburb,Yes,Weekly,Yes,Yes,Trees
US,PA,7/26/10 21:30,Clear,None,70,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,8/2/10 21:00,Clear,None,74,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,8/9/10 21:00,Cloudy,None,76,2,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,8/16/10 21:00,Clear,None,69,0,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,8/24/10 20:45,Cloudy,None,69,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,8/31/10 21:00,Clear,None,75,0,0,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,6/16/11 21:45,Clear,None,60,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,6/22/11 21:30,Clear,None,74,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,6/29/11 21:45,Clear,None,57,0,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,7/6/11 21:15,Partly cloudy,None,77,5,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,7/12/11 21:15,Clear,None,77,5,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,7/19/11 21:00,Clear,None,78,5,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,7/26/11 21:15,Clear,None,72,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,8/2/11 21:00,Cloudy,None,76,2,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,8/9/11 21:00,Clear,None,72,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,8/17/11 21:00,Partly cloudy,None,71,1,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,8/23/11 20:45,Clear,None,70,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,8/30/11 20:30,Cloudy,None,65,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,9/7/11 20:30,Cloudy,None,61,0,0,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,9/8/11 20:15,Clear,None,65,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,9/13/11 20:15,Cloudy,None,72,1,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,9/25/11 19:30,Partly cloudy,None,72,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,6/3/12 21:00,Cloudy,Heavy rain,58,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,6/10/12 21:45,Clear,None,74,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,6/19/12 21:15,Clear,None,79,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,6/26/12 21:30,Clear,None,69,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,7/1/12 21:30,Clear,None,72,5,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,7/8/12 21:15,Clear,None,75,5,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,7/15/12 21:15,Partly cloudy,None,76,5,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,7/22/12 21:15,Partly cloudy,None,77,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,7/31/12 21:00,Partly cloudy,None,76,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,8/5/12 21:00,Clear,None,74,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,8/12/12 20:45,Partly cloudy,None,66,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,8/21/12 20:45,Partly cloudy,None,69,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,8/26/12 20:45,Partly cloudy,None,76,1,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,9/2/12 20:15,Partly cloudy,None,74,1,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,9/12/12 20:15,Partly cloudy,None,69,0,0,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,6/16/13 21:45,Partly cloudy,None,67,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,6/20/13 21:45,Clear,None,63,0,0,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,6/27/13 21:30,Foggy,None,69,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,7/5/13 21:00,Cloudy,None,74,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,7/11/13 21:30,Clear,None,69,3,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,PA,7/16/13 21:00,Clear,None,80,5,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,Lawn
US,MI,7/25/10 21:30,Partly cloudy,None,76,4,1,Suburb,Yes,Weekly,No,No,No
US,MI,8/6/10 21:30,Clear,None,67,0,0,Suburb,Yes,Weekly,No,No,No
US,PA,7/28/10 20:45,Partly cloudy,None,82,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,I don't know
US,TX,7/25/10 20:45,Clear,None,85,3,1,Suburban/rural mix,Yes,Weekly,No,No,Trees
US,TX,7/25/10 21:00,Partly cloudy,None,93,3,2,Suburb,Yes,Weekly,Yes,Yes,No
US,TX,7/28/10 21:00,Partly cloudy,None,78,0,0,Suburb,Yes,Weekly,Yes,Yes,No
US,KY,7/28/10 0:15,Clear,None,75,1,1,Suburban/rural mix,Yes,1-2 times a month,Yes,Yes,I don't know
US,KY,8/2/10 23:30,Clear,None,80,0,0,Suburban/rural mix,Yes,1-2 times a month,Yes,Yes,I don't know
US,KY,8/13/10 0:00,Partly cloudy,None,83,0,0,Suburban/rural mix,Yes,1-2 times a month,Yes,Yes,I don't know
US,GA,8/1/10 21:30,Partly cloudy,None,26,0,0,Rural: forest,Yes,1-2 times a month,Yes,No,No
US,MA,7/25/10 20:45,Partly cloudy,None,75,2,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,PA,6/7/11 22:00,Cloudy,None,75,2,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,PA,6/12/11 21:45,Partly cloudy,None,75,3,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,PA,6/26/11 21:45,Cloudy,None,70,3,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,PA,6/2/12 2:00,Cloudy,Light rain,61,2,1,Suburban/rural mix,Yes,1-2 times a month,No,No,No
US,WI,7/25/10 20:45,Clear,None,73,4,1,City,Yes,Weekly,No,No,No
US,OH,7/25/10 21:00,Clear,None,72,3,1,City,Yes,Weekly,Yes,Yes,No
US,PA,8/5/10 22:00,Partly cloudy,None,78,4,1,Rural: open area,Yes,Weekly,No,No,No
US,IN,7/25/10 22:30,Clear,None,80,2,1,Suburb,Yes,1-2 times a month,No,No,No
US,IA,7/28/10 21:15,Partly cloudy,None,67,4,1,Suburban/rural mix,Yes,Weekly,Yes,Yes,General
US,TX,9/25/10 18:45,Clear,None,85,1,1,Suburban/rural mix,Yes,Weekly,No,No,No
US,TX,5/12/13 20:45,Partly cloudy,None,75,3,1,Suburban/rural mix,Yes,Weekly,No,No,No
US,TX,5/13/13 20:00,Clear,None,78,3,2,Suburban/rural mix,Yes,Weekly,No,No,No
US,TX,5/14/13 20:45,Clear,None,77,3,2,Suburban/rural mix,Yes,Weekly,No,No,No
US,TX,6/1/13 19:30,Partly cloudy,None,88,3,2,Suburban/rural mix,Yes,Weekly,No,No,No
US,IL,7/26/10 20:45,Partly cloudy,None,78,4,1,Agricultural,Yes,Weekly,No,No,No
US,IL,6/7/11 21:15,Clear,None,85,3,2,Agricultural,Yes,Weekly,No,No,No
US,IL,6/13/11 20:45,Partly cloudy,None,72,4,2,Agricultural,Yes,Weekly,No,No,No
US,IL,6/23/11 21:00,Cloudy,None,65,5,3,Agricultural,Yes,Weekly,No,No,No
US,IL,6/30/11 21:15,Clear,None,79,4,3,Agricultural,Yes,Weekly,No,No,No
US,IL,7/7/11 21:00,Cloudy,None,74,4,3,Agricultural,Yes,Weekly,No,No,No
US,IL,7/12/11 20:45,Cloudy,None,78,4,3,Agricultural,Yes,Weekly,No,No,No
US,IL,7/22/11 20:45,Clear,None,88,4,1,Agricultural,Yes,Weekly,No,No,No
US,IL,7/29/11 21:00,Partly cloudy,None,80,3,2,Agricultural,Yes,Weekly,No,No,No
US,IL,8/9/11 21:00,Clear,None,76,1,1,Agricultural,Yes,Weekly,No,No,No
US,IL,5/1/12 20:30,Partly cloudy,None,62,3,1,Agricultural,Yes,Weekly,No,No,No
US,IL,5/5/12 20:15,Clear,None,68,3,1,Agricultural,Yes,Weekly,No,No,No
US,IL,5/26/12 20:15,Partly cloudy,None,92,0,0,Agricultural,Yes,Weekly,No,No,No
US,IL,6/2/13 20:45,Cloudy,None,56,3,1,Agricultural,Yes,Weekly,No,No,No
US,IL,6/11/13 21:15,Partly cloudy,None,82,3,1,Agricultural,Yes,Weekly,No,No,No
US,IL,6/22/13 21:45,Partly cloudy,None,70,0,0,Agricultural,Yes,Weekly,No,No,No
US,IL,6/28/13 20:45,Partly cloudy,None,76,4,1,Agricultural,Yes,Weekly,No,No,No
US,MO,7/25/10 22:15,Partly cloudy,None,78,1,1,Suburb,Yes,Weekly,Yes,Yes,Lawn
US,MO,8/12/10 21:00,Clear,None,91,1,2,Suburb,Yes,Weekly,Yes,Yes,Lawn
US,MO,7/12/11 21:00,Partly cloudy,Misty,86,3,1,Suburb,Yes,Weekly,Yes,Yes,Lawn
US,MO,8/21/10 20:30,Clear,None,79,3,3,Agricultural,Yes,1-2 times a month,Yes,Yes,Trees
US,MO,7/10/11 21:00,Clear,None,79,3,>3,Agricultural,Yes,1-2 times a month,Yes,Yes,Trees
US,MO,6/26/13 21:00,Clear,None,80,3,1,City,Yes,1-2 times a month,No,No,No
US,IA,7/30/10 21:15,Cloudy,None,79,4,1,Rural: open area,NULL,No,No,No,No
US,IA,8/12/10 21:00,Clear,None,92,0,0,Rural: open area,NULL,No,No,No,No
US,IA,8/13/10 21:00,Cloudy,None,78,0,0,Rural: open area,NULL,No,No,No,No
US,TX,7/25/10 20:30,Partly cloudy,None,88,3,1,Suburb,Yes,1-2 times a month,No,Yes,I don't know
US,TX,8/25/10 20:30,Clear,None,80,4,1,Suburb,Yes,1-2 times a month,No,Yes,I don't know
US,TX,9/28/10 20:00,Clear,None,80,3,1,Suburb,Yes,1-2 times a month,No,Yes,I don't know
US,TX,9/30/10 20:00,Clear,None,75,5,1,Suburb,Yes,1-2 times a month,No,Yes,I don't know
US,TX,4/7/11 20:00,Clear,None,78,0,0,Suburb,Yes,1-2 times a month,No,Yes,I don't know
US,GA,8/1/10 21:30,Partly cloudy,None,86,0,0,Suburban/rural mix,Yes,1-2 times a month,Yes,I don't know,No
US,TN,8/13/10 20:45,Clear,None,86,2,2,Suburban/rural mix,Yes,1-2 times a month,Yes,Yes,Lawn
US,TN,5/8/11 22:00,Clear,None,71,3,1,Suburban/rural mix,Yes,1-2 times a month,Yes,Yes,Lawn
US,NJ,8/20/10 20:15,Clear,None,80,0,0,Suburb,Yes,Weekly,Yes,No,No
US,VA,7/26/10 19:30,Clear,None,76,0,0,Suburb,Yes,1-2 times a month,No,Yes,Trees
US,VA,7/27/10 20:00,Clear,None,76,0,0,Suburb,Yes,1-2 times a month,No,Yes,Trees
US,VA,7/28/10 20:00,Clear,None,76,0,0,Suburb,Yes,1-2 times a month,No,Yes,Trees
US,VA,7/29/10 20:00,Clear,None,76,0,0,Suburb,Yes,1-2 times a month,No,Yes,Trees
US,VA,7/30/10 20:45,Clear,None,68,0,0,Suburb,Yes,1-2 times a month,No,Yes,Trees
